video_id,theme,subtopic,confidence
WHsRYkwR_YY,career_productivity,vibe_coding,high
B6k_vAjndMo,career_productivity,agent_automation,high
XYeTPxuywuw,model_stan,claude_stan,high
1tvGGr--VYY,career_productivity,agent_automation,medium
TU5GBkyuOSs,career_productivity,chatgpt_workflow,high
CnE2Su9CwHE,career_productivity,vibe_coding,high
gv0WHhKelSE,career_productivity,vibe_coding,high
6EFOT6hjvAU,career_productivity,agent_automation,high
kCcCxzCSf_w,career_productivity,vibe_coding,high
3cYusISFc9s,career_productivity,chatgpt_workflow,medium
Vq6QorZzMl8,career_productivity,agent_automation,high
wkv2ifxPpF8,career_productivity,vibe_coding,high
TwkdDcO4vWQ,career_productivity,vibe_coding,high
C_0XBmrubsY,career_productivity,vibe_coding,high
YDUjGDyudos,creative_tool,design_build,high
Iup1WlUyj9M,career_productivity,vibe_coding,high
oYlA8dtC9WI,career_productivity,agent_automation,high
G0EH0xdy2-E,career_productivity,agent_automation,medium
Nmr02XA9n1o,career_productivity,vibe_coding,high
ZlDnsf_DOzg,career_productivity,agent_automation,high
dTaELntJjJk,general_hype,future_optimism,high
WSPChlfxJyA,career_productivity,chatgpt_workflow,high
sKNq4CqWkT4,career_productivity,vibe_coding,high
ysPbXH0LpIE,education_learning,skill_learning,high
qQ5uObNKBOU,career_productivity,vibe_coding,high
jd6tIp_-MJI,career_productivity,tool_roundup,high
6sm6C_ra2ek,career_productivity,tool_roundup,high
c_ECrdJF7vY,career_productivity,chatgpt_workflow,high
hQr88W0eNTY,career_productivity,tool_roundup,high
oWsRwCw6jpA,career_productivity,chatgpt_workflow,high
wO2pDBaJzXI,creative_tool,music_suno,high
FHjMljfff6E,career_productivity,tool_roundup,high
D4SdMudMtXo,career_productivity,tool_roundup,high
UefX1YM4VcQ,career_productivity,agent_automation,high
3oLxdTiSkSU,career_productivity,chatgpt_workflow,medium
i4tuJ0d7oaA,career_productivity,agent_automation,high
O7joqcfy-eU,career_productivity,vibe_coding,high
pHr1O_Af5NA,career_productivity,vibe_coding,high
1C-6Dgm9Fm8,career_productivity,tool_roundup,high
KcUD5weaTvE,creative_tool,video_gen,high
HrlD0Gp0SxU,career_productivity,chatgpt_workflow,medium
Ul3-fPX8900,career_productivity,tool_roundup,high
YsM6NFdFa20,synthetic_media_play,other,medium
utsBmyX1aKg,synthetic_media_play,animation,high
Ykg6zgFsPB4,career_productivity,chatgpt_workflow,low
CYaK1tSaMxI,career_productivity,tool_roundup,high
NDsfACJALfY,career_productivity,tool_roundup,high
FmLqE_LtxoA,education_learning,study_aid,high
-PcgT-jErFI,career_productivity,tool_roundup,high
UBU0H2RycfA,career_productivity,tool_roundup,medium
3kFFqSkvf58,career_productivity,chatgpt_workflow,high
UKLYkfiQ9YQ,career_productivity,vibe_coding,high
Qc6pdR8BhFA,career_productivity,chatgpt_workflow,high
ptgzJaFdIHs,career_productivity,tool_roundup,high
WlFYrLyvWNQ,creative_tool,music_suno,high
u80c6Rvq4cI,career_productivity,chatgpt_workflow,medium
0OzDN3H-eCY,career_productivity,agent_automation,high
44PRxhiBRKo,career_productivity,agent_automation,high
yQwpbjUpIrc,career_productivity,chatgpt_workflow,medium
_zrNCexwDxI,career_productivity,chatgpt_workflow,high
iG10rbe7ltY,career_productivity,income_side_hustle,high
MyZoqAvGbS0,creative_tool,music_suno,high
ud0bv2J3xWY,career_productivity,vibe_coding,high
trkQwYZwhcU,career_productivity,chatgpt_workflow,high
IigvMNxO8Pw,career_productivity,vibe_coding,high
lZZ3ZW2Znwc,career_productivity,vibe_coding,high
nTd5M0yCRYQ,career_productivity,vibe_coding,high
FDERf2QkJ-Y,career_productivity,tool_roundup,high
VEfRcIy1l1c,career_productivity,vibe_coding,high
nBq5ZzT81lY,career_productivity,vibe_coding,high
wmC7G4BuG2w,career_productivity,vibe_coding,high
G7zg7Sesa40,career_productivity,tool_roundup,high
meUr8fjy8lQ,career_productivity,vibe_coding,high
L1eMZ33k724,career_productivity,vibe_coding,high
4yANAYv8JiM,education_learning,study_aid,high
5naPUo-Av40,career_productivity,vibe_coding,high
vdjMGJb0aOo,career_productivity,vibe_coding,high
jCqOOKssrb8,career_productivity,vibe_coding,high
Z0N2CBRn_jQ,career_productivity,vibe_coding,high
p7fZI8VIsuM,career_productivity,vibe_coding,high
ZXzYZ2fk-vk,career_productivity,vibe_coding,high
c3CVVXYN0MU,career_productivity,vibe_coding,high
X-5H5eMo5VM,career_productivity,vibe_coding,high
wqpL8M7sWG0,career_productivity,vibe_coding,high
krV5wIY2Xhs,career_productivity,vibe_coding,high
8PPbu3pSgAE,career_productivity,vibe_coding,high
JW5KBivWl_0,career_productivity,vibe_coding,high
bq2cD0n8_LM,career_productivity,vibe_coding,high
rSbAYHyW4IQ,career_productivity,agent_automation,medium
uoqV6coYcEQ,career_productivity,vibe_coding,high
zBWfNlDDlyE,career_productivity,agent_automation,high
PN3KRE6jLx0,career_productivity,vibe_coding,high
XvOgmfLxj8w,career_productivity,vibe_coding,high
1tUnospOrto,career_productivity,income_side_hustle,high
V5A1IU8VVp4,career_productivity,agent_automation,high
RARfr6ScIGI,career_productivity,vibe_coding,high
rLu_3hpG0b8,career_productivity,vibe_coding,high
GwZCVqN8374,career_productivity,vibe_coding,high
OX6d6b623Ek,career_productivity,agent_automation,high
SoVyFIntmwk,career_productivity,agent_automation,high
PuNkNClfOUM,career_productivity,vibe_coding,high
FrILOMdDdH0,career_productivity,vibe_coding,high
GQ7WJ19OSrE,career_productivity,vibe_coding,high
PDcQJOPby1k,career_productivity,vibe_coding,high
iOYg8JSazvU,career_productivity,agent_automation,high
bM2qmkOxLW4,career_productivity,vibe_coding,high
g_0PYaPj_Xw,career_productivity,vibe_coding,high
PZ_IMF-qzHc,career_productivity,vibe_coding,high
tNS7cnKaRFA,career_productivity,vibe_coding,high
0EnTAMq6cdE,career_productivity,vibe_coding,high
z0UKGZ06Ugk,career_productivity,vibe_coding,high
Pke62FyeCX4,career_productivity,vibe_coding,high
b1Pvt072wKQ,career_productivity,vibe_coding,high
NJMffRZFvNI,career_productivity,vibe_coding,high
VuTiBWLkbRw,career_productivity,vibe_coding,high
_gg3CugFdZA,education_learning,skill_learning,high
h3AfkPt-9cc,career_productivity,vibe_coding,high
4DzMbBYXa7M,career_productivity,vibe_coding,high
_2C2CNmK7dQ,career_productivity,vibe_coding,high
0i_CJTAz1Kw,career_productivity,vibe_coding,high
dblWxS_4NZw,career_productivity,vibe_coding,high
0JcxEzpcXMo,career_productivity,vibe_coding,high
OOfIV5JNe9w,career_productivity,vibe_coding,high
CSa04vCPz_w,career_productivity,vibe_coding,high
9-BVb-NNbvA,career_productivity,vibe_coding,high
4NOFZhXUHDE,career_productivity,vibe_coding,high
45tz7-KCZ_U,career_productivity,vibe_coding,high
bAY5Ngn5oEY,career_productivity,vibe_coding,high
l3NdE9LT6_o,career_productivity,vibe_coding,high
oGSLBREkjyY,career_productivity,vibe_coding,high
JNW6cXm-YQ4,career_productivity,vibe_coding,high
vXRrc8TJIpQ,career_productivity,chatgpt_workflow,medium
tdaKCzS2CPE,career_productivity,vibe_coding,high
adPubKYe2EE,career_productivity,vibe_coding,high
w9fauYVHldY,career_productivity,vibe_coding,high
uogxJPnYyPQ,career_productivity,vibe_coding,high
YTMgWcmv9RE,career_productivity,vibe_coding,high
fLQ3o_CKAm8,career_productivity,vibe_coding,high
-eMlv_aolCE,career_productivity,vibe_coding,high
-FW5DgQEV0M,career_productivity,vibe_coding,high
2HK9Th7GDiU,career_productivity,vibe_coding,high
U-wgKcaO4Ag,career_productivity,vibe_coding,high
3zawpLUFJsM,career_productivity,vibe_coding,high
OhZjUK8OFsk,career_productivity,vibe_coding,high
5vp9ypOUgMw,career_productivity,vibe_coding,high
qsMbNmXF0HA,career_productivity,vibe_coding,high
3C-LarI4480,career_productivity,vibe_coding,high
IyzVPeDTg6w,career_productivity,vibe_coding,high
RsZB1K8oH0c,career_productivity,vibe_coding,high
RKOXmCK4Khw,career_productivity,vibe_coding,high
lpUN2AgMqtE,career_productivity,vibe_coding,high
yhFcTYpLb10,career_productivity,vibe_coding,high
xCkIxdJZ8fU,career_productivity,vibe_coding,high
5kH5trVnH7A,career_productivity,vibe_coding,high
zL4p0A2y11I,career_productivity,vibe_coding,high
yuXrbF5gXWs,career_productivity,vibe_coding,high
DuESF8O7s-k,career_productivity,vibe_coding,high
xLo4goiMDUU,career_productivity,vibe_coding,high
Rct7nzykY5s,career_productivity,vibe_coding,high
w_fAc4f1oqs,career_productivity,vibe_coding,high
7GfCoGOt6MA,career_productivity,vibe_coding,high
7FfWJeDjlEE,career_productivity,agent_automation,high
_EkA0labmuY,career_productivity,vibe_coding,high
H7an7yS6bWo,career_productivity,vibe_coding,high
zByO-D2IsRY,career_productivity,vibe_coding,high
6tws8_cEmUc,career_productivity,vibe_coding,high
HMWDoAJcZpI,career_productivity,vibe_coding,high
7vif8AdDHTQ,career_productivity,vibe_coding,high
afuRnt6_oVY,career_productivity,vibe_coding,high
t5hNoATc2Zo,career_productivity,vibe_coding,high
Wf1auel_-LQ,career_productivity,vibe_coding,high
WwNT-yOBG7M,career_productivity,vibe_coding,high
UBFgFNYbSTA,career_productivity,vibe_coding,high
qeCYi0pwi3I,career_productivity,vibe_coding,high
YfFkPAso4kE,career_productivity,vibe_coding,high
VjCPqmESUCg,career_productivity,vibe_coding,high
fUN2TZoohk8,career_productivity,vibe_coding,high
4FjleDsZlmo,career_productivity,vibe_coding,high
ij6cNUPSF4U,career_productivity,vibe_coding,high
GzN8ml__fto,career_productivity,vibe_coding,high
pHk5ey6FSrw,career_productivity,vibe_coding,high
bCD0FFmSbDE,career_productivity,vibe_coding,high
jE-h0d12grQ,career_productivity,vibe_coding,high
aIhveXDEjH8,career_productivity,vibe_coding,high
1eW6IsbawlM,career_productivity,vibe_coding,high
QPZCMd5REP8,career_productivity,vibe_coding,high
Px_yUq5Nos0,career_productivity,vibe_coding,high
5OWurmg41tI,career_productivity,vibe_coding,high
GJ9o_c6czVo,career_productivity,vibe_coding,high
QK0B1mbJ-VU,career_productivity,tool_roundup,high
DePOMEBfvWQ,career_productivity,vibe_coding,high
AxKelE2iAY8,career_productivity,vibe_coding,high
O30q4Jl1ie4,career_productivity,vibe_coding,high
MpuMy5yipHM,career_productivity,vibe_coding,medium
1P1N6mDSmuU,career_productivity,agent_automation,medium
jeMbLE_tXAE,career_productivity,vibe_coding,high
CzhCBmTufPQ,career_productivity,vibe_coding,high
8X4G14JDwyM,career_productivity,vibe_coding,high
wz65rRHL6jM,career_productivity,vibe_coding,high
rh-_-IurSm8,career_productivity,vibe_coding,high
J3ue0LgZRys,career_productivity,vibe_coding,high
lznequW-7ZQ,career_productivity,vibe_coding,high
maHDMKy4lNs,career_productivity,vibe_coding,high
C3lhVzXQzlo,career_productivity,agent_automation,high
li788UL1qyI,career_productivity,vibe_coding,high
dvRxOPXSeGQ,career_productivity,vibe_coding,high
uianlp3QsmA,career_productivity,vibe_coding,high
Wzgn57NqFnU,career_productivity,vibe_coding,high
xKf0B6AEo9I,career_productivity,vibe_coding,high
pEKnnOZJON0,career_productivity,vibe_coding,high
I5eNNRClIlY,career_productivity,vibe_coding,high
ikLPdE45puo,career_productivity,tool_roundup,high
2oivxM6K4pw,career_productivity,vibe_coding,high
KAXcJG2BgLo,career_productivity,vibe_coding,high
_9OdGDjFrCw,career_productivity,vibe_coding,medium
Igy3sdksVTc,career_productivity,vibe_coding,high
DSS_fheMiSg,career_productivity,vibe_coding,high
5k2-NOh2tk0,career_productivity,vibe_coding,high
sgD0UKYQC6Y,career_productivity,other,medium
r1qw2SClGWs,career_productivity,vibe_coding,high
k4ox3iHLH-Q,career_productivity,vibe_coding,low
3oIUk_1lohc,career_productivity,vibe_coding,high
i5wd1-QGE1A,career_productivity,vibe_coding,high
V-rXWPpA1nQ,career_productivity,vibe_coding,high
xHa4JjmPku8,career_productivity,vibe_coding,high
03t5Ld1O4Qk,career_productivity,vibe_coding,high
aI0vYYvH3zk,career_productivity,vibe_coding,high
Nge-rB_-hOg,career_productivity,vibe_coding,high
KVAkjykNzX0,career_productivity,vibe_coding,high
m7TcW5WqKVM,career_productivity,vibe_coding,high
UAMAAoSPu8o,career_productivity,vibe_coding,high
Pgu3rekFIW8,career_productivity,vibe_coding,high
zqiYTXiQq-0,career_productivity,vibe_coding,high
smqy7bWUwFc,career_productivity,vibe_coding,high
tN8hTsJt6BU,career_productivity,vibe_coding,high
1TqrucFn4qY,career_productivity,vibe_coding,high
tYhgWRJeYzs,career_productivity,vibe_coding,high
-LFB8D9WV-g,career_productivity,vibe_coding,high
KMc-eRsA3BQ,career_productivity,vibe_coding,high
GSplK2wBrHs,career_productivity,vibe_coding,high
NnYLzGMk8Tg,career_productivity,vibe_coding,high
CbQGeaa8XrQ,career_productivity,vibe_coding,medium
flC3iteQk8A,career_productivity,vibe_coding,high
k-g1YutymJ0,career_productivity,vibe_coding,high
BQxhJ5Nxooc,career_productivity,vibe_coding,high
Pb6XHGi542A,career_productivity,vibe_coding,high
lIQk67nli3g,career_productivity,vibe_coding,high
lQ9V7fgcEVY,career_productivity,vibe_coding,high
fHWFF_pnqDk,career_productivity,vibe_coding,high
QTQLxnYOprk,career_productivity,vibe_coding,high
sbR-LmaIDOY,career_productivity,vibe_coding,high
80kCvbsuniw,career_productivity,vibe_coding,high
zxMjOqM7DFs,career_productivity,vibe_coding,high
I8_k6EVtVOA,career_productivity,vibe_coding,high
P6hlIcgNQdE,career_productivity,vibe_coding,high
AwGfqpIOtzg,career_productivity,vibe_coding,medium
gJYZE9UXiHk,career_productivity,vibe_coding,high
RHbxWWW5VLQ,career_productivity,vibe_coding,high
se4dipLYqE0,career_productivity,vibe_coding,high
bRsWb0VCcvU,career_productivity,vibe_coding,high
6IqajIYNTak,career_productivity,vibe_coding,high
2hbYCe_E5aU,career_productivity,vibe_coding,high
gyRUic2Bibs,career_productivity,vibe_coding,high
VBWcrvoS_tM,career_productivity,vibe_coding,high
XuAThYV62BQ,career_productivity,vibe_coding,high
q_ZgvKJzV2k,career_productivity,vibe_coding,high
WB1QwI9xBVU,career_productivity,vibe_coding,high
PcZfuPNvsLc,career_productivity,vibe_coding,high
YeoGehNsrLc,career_productivity,vibe_coding,high
cJdVasCOOPE,career_productivity,vibe_coding,high
VxD7_MRPebY,career_productivity,vibe_coding,high
Vd5ns3LUxQs,career_productivity,vibe_coding,high
eGausR9AXDA,career_productivity,vibe_coding,high
YE9fC8v1xjk,career_productivity,vibe_coding,high
lJKAXp65vv4,career_productivity,vibe_coding,high
unkZ6jNYcEE,career_productivity,vibe_coding,high
bzUkQmUWrlY,career_productivity,vibe_coding,high
HpnISrNvo0U,career_productivity,vibe_coding,high
IfxlWGJyBfI,career_productivity,vibe_coding,high
9a_roMylzBQ,career_productivity,vibe_coding,high
VPTy7dOt0x0,career_productivity,vibe_coding,high
hTdSU7q5WCo,career_productivity,vibe_coding,high
TX91PdBn_IA,career_productivity,vibe_coding,high
NLpfCDPwdHk,career_productivity,vibe_coding,high
buk9zibsf7E,career_productivity,vibe_coding,high
9Uiggu0udhY,career_productivity,vibe_coding,high
rr6WH-ThXHE,career_productivity,vibe_coding,high
DK5xHtFxaDs,career_productivity,vibe_coding,high
K0xrsZ_Uie8,career_productivity,vibe_coding,high
FI5Bky1XKPU,career_productivity,vibe_coding,high
eBgvctYzTSo,career_productivity,vibe_coding,high
tdFnOiyCwuM,career_productivity,vibe_coding,high
h2-YIp9IjMM,career_productivity,vibe_coding,high
WDoFNlgMa0w,career_productivity,vibe_coding,high
jNSQCT-1cUE,career_productivity,vibe_coding,high
Oqw4iY6o46E,career_productivity,vibe_coding,high
SordE3oOSyc,career_productivity,vibe_coding,high
cLhjaHR2YRc,career_productivity,vibe_coding,high
-XzGNofhfdw,career_productivity,vibe_coding,high
GT4dEfksAag,career_productivity,vibe_coding,high
J8DXKKJZTtU,career_productivity,vibe_coding,high
LsI20I6M92c,career_productivity,vibe_coding,high
ctQ_wFdY3ws,career_productivity,vibe_coding,high
cqjpEwwTe7I,career_productivity,vibe_coding,high
5SsulK32hnA,career_productivity,vibe_coding,high
4KxWLu2A4oU,career_productivity,vibe_coding,high
INTOVRXARn0,career_productivity,vibe_coding,high
YFQGQIZWDcE,career_productivity,vibe_coding,high
K_KIQA849cs,career_productivity,vibe_coding,medium
Yzznpt_lvLQ,career_productivity,vibe_coding,medium
uTuquG6Fi_k,career_productivity,vibe_coding,high
sdH7YPAmHes,career_productivity,vibe_coding,high
5IhUOBAngiQ,career_productivity,vibe_coding,high
Atjsd2Ma5zM,career_productivity,vibe_coding,high
XAXosQM7_ds,career_productivity,vibe_coding,high
DNSXlBmukck,career_productivity,vibe_coding,high
mOqhhDXUgUo,career_productivity,vibe_coding,high
EbGSf0fkSI8,career_productivity,vibe_coding,high
2pM-7fBXc_M,career_productivity,vibe_coding,high
-VuZmoc-Sq8,career_productivity,vibe_coding,high
wc5j-HK4NS8,career_productivity,vibe_coding,high
bV3JILGbKfE,career_productivity,vibe_coding,high
zd0LakJfC2w,career_productivity,vibe_coding,high
F0ae3UfFjqM,career_productivity,vibe_coding,high
1-yW8ljV438,career_productivity,vibe_coding,medium
HLsUIV0Y41Q,career_productivity,vibe_coding,high
Op2zz-0m5Fw,career_productivity,vibe_coding,high
-Z7aC8PYIYw,career_productivity,vibe_coding,high
tKHEEC-CBYY,career_productivity,vibe_coding,high
ZUEGqlY0_y0,career_productivity,vibe_coding,high
Y68FF_nUSWE,career_productivity,vibe_coding,high
KeXmXYAaUU4,career_productivity,agent_automation,high
X-Dwe-s9URU,career_productivity,vibe_coding,high
kb1yNu2eV60,career_productivity,vibe_coding,high
Nystj0hElyQ,career_productivity,vibe_coding,high
RxYAXum4QuE,career_productivity,vibe_coding,high
PQlIZaMyu80,career_productivity,vibe_coding,high
rTPW-JZejog,career_productivity,vibe_coding,high
2QrWaCv-Nas,career_productivity,agent_automation,high
tODv9aKjPdg,career_productivity,vibe_coding,high
g40wmV6kFB4,career_productivity,vibe_coding,high
qVajpj_1eDQ,career_productivity,agent_automation,medium
Xn-gtHDsaPY,career_productivity,vibe_coding,high
0CnIt7lpBmA,career_productivity,vibe_coding,high
JG9F67tsf_Y,career_productivity,agent_automation,high
Tm-AYn6TTNQ,career_productivity,vibe_coding,high
ieRsdS3Slio,career_productivity,vibe_coding,high
fM_nF84BvOs,career_productivity,vibe_coding,high
N5kPgfzN5Xo,career_productivity,vibe_coding,high
b9uzggCmxmg,career_productivity,vibe_coding,high
8LoYaaVtpmI,career_productivity,vibe_coding,high
lKvxtUUPGFg,career_productivity,vibe_coding,high
E6p6pC8oJCc,career_productivity,vibe_coding,high
___Alq88AKY,career_productivity,vibe_coding,high
ZYBOq4pd-MA,career_productivity,vibe_coding,high
WYzEROo7reY,career_productivity,vibe_coding,high
jEVcT0fAwWk,career_productivity,vibe_coding,high
gu25efKvfmI,career_productivity,vibe_coding,high
jhMsp5ZxHL4,career_productivity,vibe_coding,high
KDxZNf3YpNU,career_productivity,vibe_coding,low
SjYXno_KlNs,career_productivity,vibe_coding,high
l4D0tuxilUQ,career_productivity,vibe_coding,high
2FJlhoDYNPE,career_productivity,vibe_coding,high
TbtBUYxpygA,career_productivity,vibe_coding,high
bDcgHzCBgmQ,career_productivity,vibe_coding,high
PFAIKvDTuNQ,career_productivity,vibe_coding,high
HE1Pfj15IJk,career_productivity,vibe_coding,high
G-oFqNNg9pI,career_productivity,vibe_coding,high
8AWEPx5cHWQ,career_productivity,vibe_coding,high
h3lqgGNzvyw,career_productivity,vibe_coding,high
HVvvnilTim0,career_productivity,vibe_coding,high
ai8OHISslvw,career_productivity,vibe_coding,high
sc5S-xQWifA,career_productivity,vibe_coding,high
dEk3LUPAg7s,career_productivity,vibe_coding,high
2aldTxnbNt0,career_productivity,vibe_coding,high
Q_FZ800Hm4g,career_productivity,vibe_coding,high
mwDUYR8SjJs,career_productivity,vibe_coding,high
Eewz56s1odQ,career_productivity,vibe_coding,high
pmAuXbLLBvM,career_productivity,vibe_coding,high
QK56MI_DQ4w,career_productivity,vibe_coding,high
GyRmUxbCVYQ,career_productivity,vibe_coding,medium
zuJyJP517Uw,career_productivity,vibe_coding,high
YvH8l_3r_GA,career_productivity,agent_automation,high
1qv3S6CrcDo,career_productivity,vibe_coding,high
3mVG0oJk4YA,career_productivity,vibe_coding,high
HQaVFUV2AgY,career_productivity,vibe_coding,high
6eT4FfPl_7U,career_productivity,vibe_coding,high
2HluWQN7Ix4,career_productivity,vibe_coding,high
-hcNCVpW3uA,career_productivity,vibe_coding,high
LWx4FGam2aQ,career_productivity,vibe_coding,high
hDOUzlJwM1E,career_productivity,vibe_coding,high
lEM-6athnno,career_productivity,vibe_coding,high
5cZbXziOTtg,career_productivity,vibe_coding,high
qgCMocZVgbY,career_productivity,agent_automation,high
Mp9RTBHBv48,career_productivity,vibe_coding,high
7kQi2HQMz4s,career_productivity,vibe_coding,high
hffCCRVqtFY,career_productivity,vibe_coding,high
98FLDuCvx9Q,career_productivity,vibe_coding,high
P11kPKMDQyg,career_productivity,vibe_coding,medium
Suv5uSOCoEg,career_productivity,vibe_coding,high
dRG5NG74MhE,career_productivity,vibe_coding,high
sg3DfM3aLaM,career_productivity,vibe_coding,high
iNYUkUb50WQ,career_productivity,vibe_coding,high
quVoGwHZdYI,career_productivity,vibe_coding,high
JV-wY5pxXLo,career_productivity,vibe_coding,high
VTAPbEH32sE,career_productivity,vibe_coding,high
6kMO4nxKxjw,career_productivity,vibe_coding,high
N7NsveOiG-g,career_productivity,vibe_coding,high
GrhTj48kAF4,career_productivity,vibe_coding,high
5qPgfA12SMs,career_productivity,vibe_coding,high
NuBXwDZ7jAI,career_productivity,vibe_coding,high
0lauzm8S8e4,career_productivity,vibe_coding,high
tK4NQtzfZbM,career_productivity,vibe_coding,high
4K3L_SnUvv0,career_productivity,vibe_coding,high
bjh7EYdFTo4,career_productivity,vibe_coding,high
faezjTHA5SU,career_productivity,vibe_coding,high
EFIh_VEp7os,career_productivity,vibe_coding,high
gcuR_-rzlDw,career_productivity,vibe_coding,high
syrDx15PHCs,career_productivity,vibe_coding,high
ytkF_tzCUpw,career_productivity,vibe_coding,high
LSq485DvILM,career_productivity,vibe_coding,high
SSJldR4S4v4,career_productivity,vibe_coding,high
0uo9qCi-1sc,career_productivity,vibe_coding,high
fdSJnteE9vg,career_productivity,vibe_coding,high
iZrlvbcCvsI,career_productivity,vibe_coding,high
t4G4A2V-8LM,creative_tool,music_suno,high
hlRJssBvy1Q,creative_tool,music_suno,high
1JfImQg7RE0,creative_tool,music_suno,high
XLqix0PzcWU,career_productivity,vibe_coding,high
aYSqDwhBKEI,creative_tool,music_suno,high
lYaRuzzVRMc,creative_tool,music_suno,high
i_cIyty4nKM,creative_tool,music_suno,high
xHD01_Onac0,career_productivity,vibe_coding,high
Fvuky5ZG7Uk,creative_tool,music_suno,high
iz584ajlRGk,creative_tool,music_suno,high
lZMbNOSrSGI,creative_tool,music_suno,high
G5P0PxFd6N4,creative_tool,music_suno,high
rT_phhIfqZQ,creative_tool,music_suno,high
drdQL5_hY-U,creative_tool,music_suno,high
ph7Bd6M_LT4,career_productivity,income_side_hustle,high
n_-ynLs2s2g,career_productivity,income_side_hustle,high
liRhNfEcalg,synthetic_media_play,funny_skit,high
U44Zzu6mjCo,creative_tool,music_suno,high
6XN15AfGDT4,creative_tool,music_suno,high
Xsyv3UhYFP8,creative_tool,music_suno,high
9yHdXspZYSc,creative_tool,music_suno,high
gi6GZ3Fv6v8,creative_tool,music_suno,high
Acc2iKhnD3k,creative_tool,music_suno,high
etVZBOgeSws,creative_tool,music_suno,high
NbJUscJdHDI,creative_tool,music_suno,high
V-nxCda0MOA,creative_tool,music_suno,high
Yq2dV35F1gI,creative_tool,music_suno,high
1KST4DLfMjM,creative_tool,music_suno,high
M4bwT6VdMDo,creative_tool,music_suno,high
4xa8s9xAzlk,creative_tool,music_suno,high
UD88p7j7KaY,creative_tool,music_suno,high
6QpuWM4nOTE,creative_tool,music_suno,high
nRmbL47QCmU,career_productivity,income_side_hustle,high
KE0YNYgI_gs,creative_tool,music_suno,high
Vtv2REkkmVw,creative_tool,music_suno,high
qQ6MCsr1egM,creative_tool,other,high
Wy2TY1otLqs,creative_tool,music_suno,high
4tc4cku--Cw,creative_tool,music_suno,high
XFh4gDFUSwY,creative_tool,music_suno,high
Z6A2pbMpC8Y,creative_tool,music_suno,high
EmiN5rM5Eg8,creative_tool,music_suno,high
mfSo1V0qeGM,creative_tool,music_suno,high
HTDAJ9SSgu4,creative_tool,music_suno,high
VnZmmsFTcc8,creative_tool,music_suno,high
vtn0wKg-qnk,creative_tool,music_suno,high
xKbKXIcdHWo,creative_tool,music_suno,high
73FBC4wBRbE,creative_tool,music_suno,high
LvRyuZCsy3E,creative_tool,video_gen,high
hgIcB_36Dpk,creative_tool,music_suno,high
LHh0lpQhNeA,creative_tool,music_suno,high
sqHGeSb2aAo,creative_tool,music_suno,high
PaFZNuBXlEU,creative_tool,music_suno,high
FOREIqoSt4Q,creative_tool,music_suno,high
p97XFsrl4V4,creative_tool,music_suno,high
SnIUmLZZv8w,creative_tool,music_suno,high
zMFgitTchcE,creative_tool,music_suno,high
CMvzPTyLbMA,creative_tool,music_suno,high
0OtnCEwA19U,creative_tool,music_suno,high
u2KH9wYX7TM,creative_tool,music_suno,high
mBAL__gEqAA,education_learning,concept_explainer,high
84nnk2pKUh4,creative_tool,music_suno,high
l5G2EPWEWoM,creative_tool,music_suno,high
XDP6tFN-0pY,creative_tool,music_suno,high
UgCLMzE2x2s,creative_tool,music_suno,high
jjr4kkd2cv8,creative_tool,music_suno,high
2-LMS6WpQeA,creative_tool,music_suno,high
mL5nS1kMZEE,creative_tool,music_suno,high
lA3U4_3CTsA,career_productivity,income_side_hustle,high
C6yxa6VU8H4,creative_tool,music_suno,high
D1-q9UYhkko,creative_tool,music_suno,high
-OEU5YK8PmY,creative_tool,music_suno,high
vyikCPoXLoM,creative_tool,music_suno,high
NYJvsl32R6w,creative_tool,music_suno,high
5giAhFWmaAA,creative_tool,music_suno,high
mRNtqoLH4hU,creative_tool,music_suno,high
58RpiOZeaCM,creative_tool,music_suno,high
RPsPlQjzUjk,creative_tool,music_suno,high
CEdEBs3HbhI,creative_tool,music_suno,high
YMzo7m_FTXA,creative_tool,music_suno,high
WczAMwG7U4w,creative_tool,music_suno,high
jEHzJXUsDAU,career_productivity,tool_roundup,high
_sKN91-wC4I,creative_tool,video_gen,high
KmbsMtfnV9c,creative_tool,video_gen,high
QBCq4lQK0H8,creative_tool,music_suno,high
YdqnNZ9eF9E,creative_tool,music_suno,high
AFG6EHBbyuc,creative_tool,video_gen,medium
n4QdH7joCHA,creative_tool,music_suno,high
H6ip1NWi-98,creative_tool,music_suno,high
FjpRHOLsg4c,creative_tool,music_suno,high
4jUo865yXEo,creative_tool,music_suno,high
hrdHxOqmcIo,creative_tool,music_suno,high
nGgZ5DarGpo,creative_tool,music_suno,high
8I43ttr_kbY,creative_tool,music_suno,high
ZnDTSSfL5UA,creative_tool,music_suno,high
SLkF02StRts,creative_tool,music_suno,high
Ftauv1kJa1E,creative_tool,music_suno,high
NDY74bnwKAY,education_learning,concept_explainer,high
RZVLIQrrlVU,creative_tool,music_suno,high
fsR-LojUI88,creative_tool,music_suno,high
urUEoyyTQcs,creative_tool,music_suno,high
O3OqZ-xjFgw,creative_tool,music_suno,high
9vyWlfn1uYI,creative_tool,music_suno,high
PPogf8Oe6F4,creative_tool,music_suno,high
BLGXUFLXZYc,creative_tool,music_suno,high
Q-hYCjHilcI,creative_tool,music_suno,high
KpeeMivIuMk,creative_tool,video_gen,high
