video_id,theme,subtopic,confidence
mTjoKtviifw,surveillance,data_privacy,high
a5b25x6sr9I,surveillance,state_corporate,high
IAcV2JHe7ys,surveillance,state_corporate,high
xthNESkfISo,surveillance,state_corporate,high
Upg7wdGZvrY,surveillance,tracking_spying,medium
Vfmxo_hFGRg,surveillance,state_corporate,high
_yyJJrENO2k,surveillance,state_corporate,high
D0cvZD0SoLI,surveillance,state_corporate,high
iIIPRCsKBf0,surveillance,state_corporate,high
hlvqedt99Qg,surveillance,state_corporate,high
7fJ6J5KDQt4,surveillance,tracking_spying,high
RSogYT_f41Q,surveillance,tracking_spying,high
S7bYTaiVBlk,surveillance,state_corporate,high
yRylp5iL6Xc,surveillance,facial_recognition,high
58nr7cNIyk0,surveillance,tracking_spying,high
dIiB3zHykoI,surveillance,state_corporate,high
eF6JFGnDQDc,surveillance,state_corporate,medium
abT9MD94c5Q,surveillance,tracking_spying,high
5L5YNo44LyM,surveillance,state_corporate,high
zEh_pHCcOBc,surveillance,tracking_spying,high
cDEnDxXrpSk,surveillance,state_corporate,high
6F-NudGY4Vg,surveillance,tracking_spying,high
wnuuiDaMX7k,surveillance,data_privacy,high
yMG826fN8GQ,surveillance,state_corporate,high
4iTOtSZG7i0,surveillance,tracking_spying,high
4383Gyf6EEc,surveillance,tracking_spying,high
rrameGcvKv4,surveillance,tracking_spying,high
4DSBn8nFY-g,surveillance,state_corporate,high
2dQKJ_T1sJQ,surveillance,state_corporate,medium
wI-G_br5vh4,surveillance,state_corporate,high
OuYOKjqBgy8,surveillance,state_corporate,high
kJGxV9lw3E4,surveillance,tracking_spying,high
pLQc8xwdPbc,surveillance,state_corporate,medium
dn3W6nH01nQ,surveillance,state_corporate,high
4sTJHd-rVuw,surveillance,tracking_spying,high
BavsuX7UEqA,surveillance,state_corporate,high
rtE9JNmvXkY,surveillance,data_privacy,high
kee8Q7t8X60,surveillance,tracking_spying,high
tnmw-33SHhQ,surveillance,state_corporate,high
dHOcI0BcwS4,surveillance,tracking_spying,high
r9yIA4xWVrI,surveillance,facial_recognition,high
_hLLEZGyq9A,surveillance,state_corporate,high
eV7SDtlyIpc,surveillance,state_corporate,high
IT76-xymFiI,surveillance,state_corporate,high
AycZtR3CSpQ,surveillance,facial_recognition,high
YtIWBCaLejQ,surveillance,state_corporate,high
QDJEFiDFJZg,surveillance,tracking_spying,high
htBaVVh_k90,regulation,safety_oversight,high
iiayMNumUiw,surveillance,data_privacy,high
rpfLr0L19Ng,surveillance,state_corporate,high
U7gBxJkdvOw,surveillance,data_privacy,high
mWvfsvZDRSc,surveillance,state_corporate,high
iyJhmLKBQoo,surveillance,data_privacy,high
YNumgwL3ZKY,surveillance,tracking_spying,high
VHcljWh9yHY,surveillance,state_corporate,high
8SCmKzxJrDE,surveillance,data_privacy,high
guerGQMe9KA,surveillance,tracking_spying,medium
f4tnVzVzZ9U,surveillance,data_privacy,high
jm4qQmAKhXI,surveillance,data_privacy,high
yOYCVJpE8i4,surveillance,state_corporate,high
oOoDXnicxHU,surveillance,data_privacy,high
zjEJSMFzh44,surveillance,data_privacy,high
SYYp7wrGqOQ,surveillance,data_privacy,high
7gtUQ9zRQ9M,surveillance,data_privacy,high
tR7pcxvu1-4,surveillance,tracking_spying,medium
hTaYDvVZntY,surveillance,tracking_spying,high
6fkUdhsB73g,surveillance,state_corporate,medium
J5VEJ_wHYx0,surveillance,data_privacy,high
6_8AVjATBfU,surveillance,data_privacy,high
yp9uY5xVoEg,surveillance,state_corporate,low
CWrOKLr8cbU,surveillance,state_corporate,high
SL72I_I9YxE,surveillance,tracking_spying,high
gWbad4YXN8s,surveillance,tracking_spying,high
YBxxiOjWlZ4,surveillance,data_privacy,high
hLgNNrQsqu8,surveillance,state_corporate,medium
vDSbeHWigi4,xrisk,loss_of_control,medium
BVe8EBgSasQ,surveillance,data_privacy,high
ZfVUdLL3ZgQ,jobs,all_jobs_panic,high
rT0s0K_OpgA,surveillance,tracking_spying,high
0ANECpNdt-4,surveillance,tracking_spying,high
NarVEOUX51M,surveillance,state_corporate,medium
iZJ0KnsXeyA,surveillance,tracking_spying,high
J7PM-luUq7A,deepfake,misinfo_general,medium
rG3gbDpGvBw,surveillance,tracking_spying,high
TImbWm23kNQ,surveillance,data_privacy,high
ilEsZxUDj9A,surveillance,tracking_spying,high
QRLwKLPUXSE,surveillance,state_corporate,high
zUa84G9x8bw,surveillance,tracking_spying,high
JcRc91H56Xc,surveillance,state_corporate,high
EgcILDc_dsI,surveillance,data_privacy,high
nvasi9ghJC0,surveillance,tracking_spying,high
S9kLNeSdrqA,surveillance,state_corporate,high
mltClmzQHXI,surveillance,data_privacy,high
_n7_0Nx41PA,surveillance,data_privacy,high
3Qb45ZPflMA,surveillance,tracking_spying,high
T4nk3AzOe-A,deepfake,scam_fraud,high
pcpZs4GQKWk,surveillance,state_corporate,high
XxgiC1BeCmo,surveillance,tracking_spying,high
l9eDZN5Vj68,surveillance,state_corporate,high
EnwBvLTMcj0,surveillance,tracking_spying,low
AoqAO3JUc0U,surveillance,tracking_spying,high
lSwOSQz5n90,surveillance,state_corporate,high
qG4ektofzkI,surveillance,state_corporate,high
GKFGtWowCkc,surveillance,data_privacy,high
vuoY5LHuy-I,surveillance,data_privacy,high
wMa6lmy38P4,surveillance,tracking_spying,high
DUfSl2fZ_E8,regulation,corporate_critique,high
pIJJj1NBNLA,surveillance,data_privacy,high
trpzGr_H068,jobs,layoffs_news,high
dLifFFA1HWk,surveillance,state_corporate,high
wmwIvFEiVWc,surveillance,data_privacy,high
vVZlFphCT08,regulation,corporate_critique,high
dTIRMiUcYJw,surveillance,data_privacy,high
V5mZSiPYsAA,surveillance,state_corporate,high
ZIAA3egWvxg,surveillance,data_privacy,high
ZNfNaDnzrMI,surveillance,tracking_spying,medium
JnNKrXezb-I,surveillance,data_privacy,high
wgnTpOGBo5o,surveillance,data_privacy,high
-NCavPSBef8,surveillance,state_corporate,high
rtz54DbFsmU,surveillance,facial_recognition,high
r-ld76lGe5g,surveillance,tracking_spying,high
YzpVv_zNSr4,surveillance,tracking_spying,high
Y-shJsFrHo0,surveillance,tracking_spying,medium
6MZBBsB-u3M,surveillance,tracking_spying,high
4DaZUCM5Ies,surveillance,data_privacy,high
v3g8XkCfZ0o,surveillance,data_privacy,high
r4ffxYSCP8k,surveillance,state_corporate,high
Z3wlU1LEDXU,surveillance,tracking_spying,high
5zyYS7AXzTY,surveillance,tracking_spying,medium
t77mxtKpP84,surveillance,state_corporate,high
io4QCkMB_6U,surveillance,state_corporate,high
5FBjiX9RFG4,surveillance,tracking_spying,high
yptm-77-2DY,surveillance,tracking_spying,medium
4TdTijNCMsA,surveillance,data_privacy,high
Bpl6kUkkH-g,surveillance,state_corporate,high
HiM8EmV8Xb4,surveillance,data_privacy,high
Md3LLIaUD10,surveillance,state_corporate,high
sqYppsFu-wE,surveillance,tracking_spying,medium
_5YSsVVVrFQ,surveillance,tracking_spying,medium
ZkK2xjIE3So,surveillance,tracking_spying,high
DZ95Gmvg_D4,surveillance,state_corporate,high
kqd73bWvhB8,surveillance,tracking_spying,high
Bw5iyvD1wq8,surveillance,state_corporate,high
ZyQoqextg9o,surveillance,tracking_spying,medium
SIklIooDS84,surveillance,state_corporate,high
rDSxNAU3ShU,surveillance,data_privacy,high
uidPipHGDZQ,surveillance,state_corporate,high
GtH-qR-f2VE,surveillance,data_privacy,high
9oIjaFfmJn8,surveillance,state_corporate,high
fQbl7jbpJec,surveillance,tracking_spying,high
YMD6RYUPoVM,surveillance,tracking_spying,high
lRXupfGzAfw,surveillance,tracking_spying,high
xyIUKbzIJaM,surveillance,tracking_spying,high
lR9tQ-UyuuY,surveillance,state_corporate,high
HdYYwC5EXzs,surveillance,tracking_spying,high
KE_aY-FqxO4,surveillance,state_corporate,high
Acg-ObKteAs,surveillance,data_privacy,high
u0PgYtkkCIU,surveillance,state_corporate,high
ZxAwW6sDBXY,surveillance,data_privacy,high
0kQp05Gq-0Q,surveillance,state_corporate,high
C8-JC_W32kU,surveillance,data_privacy,high
hiLUqVpC3rk,surveillance,data_privacy,high
w-qa08iPoRk,surveillance,data_privacy,high
PjA9j5EXtys,general_neg,antiai_identity,medium
-vqn6BI7Wgk,surveillance,tracking_spying,high
Q60rYwfti5w,surveillance,tracking_spying,high
CwIcNpkJP7A,surveillance,data_privacy,high
3nvJzB1z5GE,surveillance,data_privacy,high
3nF3zt8mEhU,surveillance,data_privacy,high
x2F_srIKByI,surveillance,data_privacy,high
7kw1vT0Gtco,surveillance,tracking_spying,high
EPWHw3VxXCs,surveillance,data_privacy,high
nP1UuHRZjbQ,surveillance,state_corporate,medium
CojVY-jR9BQ,surveillance,state_corporate,high
Ha4Bn-P28ik,surveillance,tracking_spying,high
HVWM1E8s1Gw,surveillance,data_privacy,high
80kGTo-q5Mw,surveillance,tracking_spying,high
dBNj1hVzMI8,surveillance,state_corporate,high
tVr24Ezhorw,surveillance,data_privacy,high
dbP0HIq-QYo,surveillance,state_corporate,high
o1b8LOYRdHE,surveillance,tracking_spying,medium
67qtEYm5t1I,surveillance,data_privacy,high
q5CqNR6VNlM,surveillance,data_privacy,high
GD77J1hqKdw,surveillance,data_privacy,high
d2AC-2SHzdo,art,consent_training,high
clntoHFw4TY,surveillance,data_privacy,high
3rCPDuKCZtY,surveillance,facial_recognition,medium
_ipvuBEipy4,general_neg,ai_slop,high
LE9YCZ99J7c,xrisk,loss_of_control,medium
UeEuH12tR3E,xrisk,loss_of_control,high
jPhJbKBuNnA,jobs,all_jobs_panic,medium
5vl2JONkQVc,surveillance,data_privacy,high
SAvfcWoHRi4,jobs,all_jobs_panic,medium
7j6qdpG5Jzg,surveillance,tracking_spying,high
70xfvNqwbsw,surveillance,data_privacy,high
3wjat9tUlUM,art,music_voice_theft,medium
yIB3rAC_dpU,surveillance,data_privacy,high
Es4fWdOEvio,jobs,other,high
e03L9Pb-c80,surveillance,tracking_spying,high
QFEWl9t9gcc,surveillance,data_privacy,high
e9pOmOyfqFQ,education,learning_harm,high
3QO33rYrQtU,surveillance,state_corporate,high
sm3G1HDP1P8,surveillance,tracking_spying,high
mXgL_FNdLNk,jobs,all_jobs_panic,medium
p0tkL_hdMvs,surveillance,state_corporate,high
P6YTbb0VyaU,deepfake,scam_fraud,high
fFLVyWBDTfo,xrisk,extinction_doom,high
iqiMpAAjzcs,surveillance,data_privacy,high
_a14lplBg2Y,surveillance,state_corporate,high
ba31n4YbsAQ,surveillance,tracking_spying,high
4i1GNUUUvdY,surveillance,data_privacy,high
FAejOPuDL1M,general_neg,ai_slop,high
BTa-fAqQYFQ,jobs,layoffs_news,high
Ac0-fBK0LVQ,environment,data_centers,high
ZHyt-NaVH9w,surveillance,state_corporate,high
shYD-CC-nlw,surveillance,state_corporate,high
GzHDINfMJyc,surveillance,state_corporate,medium
KACnD0BqWTg,surveillance,tracking_spying,high
1bBVap-RYr8,surveillance,tracking_spying,high
oc2mmx5QcGU,xrisk,loss_of_control,low
I2TAFDKneSY,education,student_cheating,high
E1LGNHN0jYU,surveillance,facial_recognition,high
ouZNKIDZxjw,general_neg,hate_quit,medium
z1Rx0sWs_Xk,surveillance,state_corporate,high
SulEsRClTIo,education,student_cheating,high
A783_NliLW0,deepfake,misinfo_general,medium
-6XgQJGdIr8,education,student_cheating,high
R7oChg73Ov4,surveillance,data_privacy,high
k4yfaAsIXgI,education,student_cheating,high
jZNSDqSB-hA,surveillance,tracking_spying,medium
IAoa2WlA-PI,art,noai_activism,high
vWR8VFjk-yU,education,student_cheating,high
CqgIKeLcbAY,education,student_cheating,high
9mNBzw5pGB4,education,learning_harm,high
rKTBmPgOVec,education,student_cheating,high
HpXANQTgbPg,xrisk,loss_of_control,high
xAHLK1B5ijs,general_neg,hate_quit,medium
RM3X4liaE5I,education,student_cheating,high
Yc2bBeuvGBQ,education,student_cheating,high
_g0E6J_KWu4,education,learning_harm,medium
GfeQXYFMuz0,general_neg,hate_quit,medium
SkBYza65FFw,regulation,corporate_critique,high
D-y_NkKWTqo,education,student_cheating,high
umflgPF04w0,education,other,high
Y13i2IPixis,education,student_cheating,high
_nuoJiXfH_g,xrisk,loss_of_control,medium
wbhRoVMzquU,surveillance,data_privacy,medium
jy9n4YRC3Mk,education,student_cheating,high
26Vf9mxV7so,surveillance,data_privacy,high
2YF2I25KmTU,education,student_cheating,high
tTog1Gdyh8M,general_neg,bubble_skepticism,medium
pgaZsjHJ4KM,general_neg,hate_quit,medium
QYyHO9R_k5M,regulation,corporate_critique,high
ygAUudzHyg4,general_neg,product_degradation,medium
xTiBF2Hq40I,education,student_cheating,high
_vLAkRn_nYk,education,student_cheating,high
xDJu-gzjjzo,education,student_cheating,high
H2zKEuw9c0E,education,student_cheating,high
yIhNfxeB0TU,education,student_cheating,high
6aVRQDKJ9Dg,education,learning_harm,high
F1_7jqztiUc,education,student_cheating,high
1wZosia0dyc,education,learning_harm,high
JlD4-e5BhME,education,learning_harm,high
CLpEcSvP4As,education,learning_harm,high
ubqLbBSujLs,education,teacher_impact,high
r4n79ZRepi8,art,creative_job_loss,high
D42GGjF_mCA,general_neg,bubble_skepticism,medium
0ZUkQF6boNg,jobs,personal_loss,high
T1qO_Aoy3PM,art,noai_activism,medium
bqBEaky6SHU,education,learning_harm,medium
uOoq4e4DX6k,general_neg,product_degradation,high
_R1vPQH2RzE,education,student_cheating,high
BVeUa8qzJ8o,education,student_cheating,high
bKc4R1PsnUo,education,student_cheating,medium
5FTSjIu4204,general_neg,hate_quit,medium
JydKn_H1CDM,education,teacher_impact,high
gsXDt6j7HcA,education,learning_harm,high
PZD2nr1-pHc,education,student_cheating,high
H_xR5peig-o,jobs,white_collar_tech,medium
jpyNwaLQxeY,education,learning_harm,high
nUXszRdhx7k,education,learning_harm,high
APUJYLikWu8,jobs,white_collar_tech,high
j5iGGti5z2w,deepfake,misinfo_general,medium
0_o8KyflDxA,education,learning_harm,medium
vva8KlhP9fc,education,learning_harm,high
9zSpDVMG5Bo,general_neg,hate_quit,medium
c2HMQSB_e5A,education,learning_harm,high
MgEFPl1M83U,general_neg,product_degradation,medium
2WttbWTvdWk,general_neg,product_degradation,high
iMs7NeMpwz4,education,learning_harm,high
FJzrYCiLnhQ,general_neg,bubble_skepticism,high
TKjY-xIZ1W4,general_neg,product_degradation,medium
7V6nucKFK88,education,learning_harm,high
eM5uUGSQHtY,education,teacher_impact,high
0MiAki7_LZM,education,student_cheating,high
dsOJNPis3iA,education,learning_harm,high
30dxO7vqTqg,education,learning_harm,high
HRuAltWcLd4,education,teacher_impact,high
utRsT0MRDfE,education,learning_harm,high
OogFWnsJ14Y,education,student_cheating,high
vVAb7Ry6LvQ,general_neg,other,medium
K2LMOnuIy_k,education,learning_harm,high
-FNCmMDaHIM,education,school_bans,high
xMA-KHqjXTo,education,learning_harm,high
PEI9RFJFicg,education,learning_harm,high
mXcS62WwhJQ,education,student_cheating,high
3tTCpH_hEiw,jobs,white_collar_tech,high
Jb8ewuObF9M,education,student_cheating,high
_PPx4KV8SaQ,education,learning_harm,high
GJeFoEw9x0M,xrisk,loss_of_control,high
m8WomdCLBqE,education,learning_harm,high
8ynCVmw5AWk,education,learning_harm,high
Qo3EXw5Hezg,education,student_cheating,high
-5MXDKEmBkk,deepfake,scam_fraud,high
KhBsHoiiorM,education,learning_harm,high
xq103aaskzs,education,learning_harm,high
sn1V7ckWirM,education,school_bans,high
ATlCHKJKsEc,education,learning_harm,high
BzsLbHoNXTs,education,learning_harm,high
gMCOcSJ3ykI,education,learning_harm,high
Oo9NmgxmTko,jobs,white_collar_tech,high
ZrH6DDJ7Y-M,jobs,white_collar_tech,high
S0MjfyMuO4k,education,learning_harm,high
C7VzKE17Rys,education,learning_harm,high
JAVQJuVkEgI,general_neg,ai_slop,high
FiLK_jXpy1o,education,learning_harm,medium
m56Jg6Jwpfo,art,consent_training,high
lFPonuomsFo,education,student_cheating,high
5wXlmlIXJOI,general_neg,bubble_skepticism,medium
GKFwfELX3Hg,education,teacher_impact,high
5R8N7rAD1J4,jobs,personal_loss,high
WVpwxZPpNPQ,xrisk,other,medium
_rVTC22axJM,art,consent_training,high
AgWYRt2aeRQ,education,student_cheating,high
ms4jGpbfq9k,education,learning_harm,high
SYMghsJrPA8,art,consent_training,high
ovIcBnaUN7s,education,learning_harm,high
SXTdVGjWlTw,education,school_bans,medium
5fEchawPd6I,education,learning_harm,medium
2LL0qArHkVo,education,student_cheating,high
0MWotMsNDp0,education,student_cheating,high
nV3vl8zuFZI,art,consent_training,medium
o-1oBJziwM8,art,consent_training,high
WMzj7l_8dPA,education,learning_harm,high
uWxh6g4zRxg,art,consent_training,medium
eJz3DBnG-VU,jobs,other,high
XIYOCPYFjc8,xrisk,loss_of_control,medium
W4rYjYSbzWQ,art,consent_training,high
iY6q_YiQpWA,education,learning_harm,high
LUQpQeYbfhw,art,consent_training,high
k8mZW7-4eso,education,student_cheating,high
16B0rD5Am_U,surveillance,data_privacy,low
x85NdqO0exU,education,student_cheating,high
U6pdZck8Al0,education,student_cheating,high
WUHn5rdcZHE,jobs,all_jobs_panic,high
SUO73VdZ5Xo,education,student_cheating,high
vAVhzb-hFmw,art,consent_training,medium
zxxpILz12Y0,education,student_cheating,high
CS28rCDnFu4,art,consent_training,medium
4TSZbLthSWo,art,consent_training,high
rxdKwkjLonU,education,student_cheating,high
is2C9OwSKV8,education,student_cheating,high
3xXJyQ_8lZU,education,student_cheating,high
E0W6MHGpKVs,art,consent_training,high
23HM1fQvSVo,education,student_cheating,high
At6Co9xD1Dg,education,student_cheating,high
_M1wi3YOkmQ,education,school_bans,high
Re_ThXH9N8Y,education,student_cheating,high
8KNOL21t4jM,education,teacher_impact,high
Q8rnPOcLE60,education,student_cheating,high
yuP38YpCPyg,education,student_cheating,high
OH9mDc9RM2c,education,learning_harm,high
v7tMjkvhji0,education,student_cheating,high
wND4G5Y-KU0,education,student_cheating,high
FqkPJvLy8oA,education,student_cheating,high
lRjXOwK9CwE,education,student_cheating,high
U2EU9Bl3-dM,education,student_cheating,high
iS2S_0WI9pU,education,student_cheating,high
neGUPk_MUoA,education,student_cheating,high
lJbon7Ag4SM,education,student_cheating,high
6pnpubU2jug,education,teacher_impact,high
7_vRdkjqT4s,education,student_cheating,high
zZ47tmmMx7M,education,student_cheating,high
hq7RRGjpOmo,education,school_bans,high
MDpUIOt2dIo,education,student_cheating,high
nxcYHZEu9E8,education,student_cheating,medium
C_Xrk3BQEqM,education,student_cheating,high
9_xFWA0YV_A,education,student_cheating,high
s9LtJn5PA6M,education,student_cheating,high
ZJAkNTNVur8,education,learning_harm,high
5T3kIOUzgTk,education,learning_harm,medium
TFiMzCr1ed4,general_neg,bubble_skepticism,medium
DCV5Gtsw8gI,education,student_cheating,high
sBkX2vpAaTc,education,student_cheating,high
6pZabaJXUPM,regulation,safety_oversight,high
BTqrZwEBBS4,education,student_cheating,high
47kcsUM6MHY,education,student_cheating,high
2rR8eFk3LUU,xrisk,loss_of_control,medium
swrq8jMpMus,education,student_cheating,high
-zildfZdZbQ,regulation,pro_regulation,high
0qAORqrARyA,education,student_cheating,high
BRsFVIMnxek,regulation,safety_oversight,high
XQRxrahwGqE,education,student_cheating,high
jNKorWMqoTc,regulation,pro_regulation,high
QMk_7dnANuo,jobs,all_jobs_panic,medium
u0CHHF-WEow,regulation,pro_regulation,high
lGhzB6NscUg,regulation,safety_oversight,high
MhDsfTGUcRU,education,student_cheating,high
4e-DxjdDJzs,regulation,pro_regulation,medium
9g6t1ql67ic,jobs,all_jobs_panic,high
U1D7ot8K2X8,regulation,safety_oversight,high
t3lVkn0ZRLM,regulation,pro_regulation,high
f7F-G69qWt4,regulation,safety_oversight,high
dmfxS6DEm7A,regulation,corporate_critique,high
7S-n9YpgHkg,regulation,safety_oversight,high
yHfgZ8Izgtg,xrisk,loss_of_control,high
Rb0gHjctc6I,regulation,safety_oversight,high
gUM1Pl4GFfg,surveillance,state_corporate,high
qxsipknUTNw,regulation,pro_regulation,high
zY96dpgTFRE,regulation,safety_oversight,high
V0LuLz4P4O4,regulation,pro_regulation,high
NOmXmL8Cnk0,regulation,pro_regulation,medium
I5DliuRGUbw,regulation,safety_oversight,high
24_fd9K4LjM,regulation,safety_oversight,high
xGMtYW14Ek0,regulation,pro_regulation,high
5S9mGiB119c,regulation,safety_oversight,high
OWySKajS9yc,regulation,safety_oversight,high
M5rsQKWv2NE,regulation,pro_regulation,high
l3zIFcmbK7M,regulation,pro_regulation,high
O6vX7QFJJGw,regulation,pro_regulation,high
CwF0F5hT6Zo,regulation,pro_regulation,high
GMP2Sw2UtAY,regulation,pro_regulation,high
unFrfJlf-UY,regulation,pro_regulation,high
R_kCZ9YvOO0,regulation,pro_regulation,high
48TUI_rzZJY,deepfake,misinfo_general,high
MY0jLPZZKpA,xrisk,other,high
FnlgwyVahCY,regulation,corporate_critique,high
IrdYvm5CFo8,surveillance,tracking_spying,low
xM67YOqomGo,regulation,safety_oversight,high
SMVXALouL7A,regulation,safety_oversight,high
M-IVVJkZnuo,xrisk,extinction_doom,high
wnU82BEU8Ss,regulation,corporate_critique,high
CEe28T5gX7c,regulation,safety_oversight,high
2TXfDDMJ6t8,regulation,safety_oversight,high
pi9N_2rRpmA,regulation,corporate_critique,medium
W7oTx4AR3UM,regulation,safety_oversight,medium
EmKg45AN6q8,regulation,pro_regulation,high
Dv5P-LErpS8,surveillance,facial_recognition,high
PUXcKQkgnNI,regulation,pro_regulation,high
TO9SVzMm49M,regulation,safety_oversight,high
qNQ-qE6xvrk,regulation,safety_oversight,high
ZFDuc_KTOBE,xrisk,loss_of_control,high
pr7zb1KuEM8,xrisk,agi_superintelligence,medium
pM2Ixt8wK4c,surveillance,state_corporate,high
oiheOXZhyr0,xrisk,agi_superintelligence,medium
IAdAhayqv0Q,art,noai_activism,high
c0hsv1BvQI4,regulation,pro_regulation,high
NeJbz7c8Nqk,regulation,safety_oversight,high
Xw04wkExNXc,regulation,pro_regulation,high
awq6gS1XL14,regulation,pro_regulation,high
Q6eX1T7NPbw,regulation,safety_oversight,high
-pmrNOqgzuM,regulation,corporate_critique,high
xtiTdIiCWzw,xrisk,extinction_doom,high
nBb58v8XEYA,surveillance,tracking_spying,medium
bNfO0rnFFGQ,regulation,safety_oversight,high
r74F99faY1s,regulation,safety_oversight,high
wDBy2bUICQY,xrisk,agi_superintelligence,medium
SXzgYGSLmHU,regulation,pro_regulation,medium
w5SYm4J4utQ,xrisk,loss_of_control,high
TW39Qz2srIM,xrisk,agi_superintelligence,high
BB_LyRWasjM,surveillance,state_corporate,medium
Xqe1ORn46Cg,regulation,pro_regulation,high
qU-vNWjOXFs,regulation,pro_regulation,high
qJ9ag3_Gnfs,xrisk,loss_of_control,medium
eLqNoZP0vFU,xrisk,personal_dread,high
eDBhyWAffEQ,regulation,safety_oversight,high
POtESzTaz0k,xrisk,loss_of_control,medium
NPeLC_kPLe4,regulation,safety_oversight,high
dTICrUJAoGQ,xrisk,other,medium
F-vEx81_h2w,xrisk,agi_superintelligence,high
O380zbRPgo4,general_neg,antiai_identity,medium
iWQqRllyYGA,regulation,safety_oversight,medium
Aw-Eq7WfK1g,xrisk,loss_of_control,high
iBaNRP0JsR8,xrisk,loss_of_control,high
H9zY8TXZw4c,xrisk,loss_of_control,high
faGJ08cgROw,jobs,other,high
SA-nGLltIDw,xrisk,loss_of_control,high
7dRkZlE0ck8,xrisk,loss_of_control,high
bta18wTOr_k,xrisk,loss_of_control,high
grQtbKJHNhc,general_neg,hate_quit,medium
icdBJyEMpyI,jobs,white_collar_tech,high
nA36R9Se6J0,general_neg,product_degradation,high
zlvAS73nkts,xrisk,loss_of_control,high
FZ10d2iqU3c,xrisk,agi_superintelligence,high
88QG-YRTWyY,surveillance,other,high
Hknx5NfIVl8,jobs,white_collar_tech,high
FhMvSO_So_0,xrisk,loss_of_control,high
RKTwY6qjZTQ,surveillance,tracking_spying,medium
yN0b_j-A9RU,jobs,white_collar_tech,high
zX7LrG-IzeU,xrisk,loss_of_control,high
zEGUhWIzTy8,general_neg,bubble_skepticism,medium
n-txfB_1XUo,xrisk,loss_of_control,high
jXJYKWYm1RU,surveillance,data_privacy,medium
AaTRHFaaPG8,xrisk,loss_of_control,high
LgUjLcxJxVg,deepfake,misinfo_general,high
zCAr3HVNOPM,surveillance,data_privacy,medium
FGLPCCHozRU,xrisk,loss_of_control,high
nF1gviUOWCM,xrisk,loss_of_control,medium
pJTkCRJtYIs,surveillance,other,high
kdxQvljxYQk,xrisk,personal_dread,high
2Nn0-kAE5c0,xrisk,extinction_doom,high
z_oeczyayO8,xrisk,other,high
LHC862LOljk,deepfake,scam_fraud,high
69mQhchR2Hw,xrisk,agi_superintelligence,high
x4ZY25OU4Ys,jobs,all_jobs_panic,high
SbEqMkxEzvA,xrisk,extinction_doom,high
tM7fju94IrA,deepfake,misinfo_general,high
0nb_YY78xIA,xrisk,agi_superintelligence,high
pkF3m5wVUYI,deepfake,misinfo_general,high
oxRZqzth9r4,xrisk,agi_superintelligence,high
rc5kbuI1b8s,surveillance,data_privacy,high
KpOcUrPdx-4,xrisk,loss_of_control,high
0UsiT2UW4Ys,deepfake,misinfo_general,high
V86pjl89l2Y,xrisk,agi_superintelligence,medium
2wQ3vpl8_nM,xrisk,loss_of_control,high
86k8N4YsA7c,xrisk,other,high
8IJkeIiEwqY,xrisk,agi_superintelligence,high
Kh1euMb2nNk,xrisk,loss_of_control,low
OhCzX0iLnOc,xrisk,loss_of_control,medium
675d_6WGPbo,regulation,safety_oversight,high
Pft0Tpin9M8,surveillance,other,high
b4vEzXG3TZg,xrisk,other,high
ifkVje4JpD8,deepfake,scam_fraud,high
TXm3-43DXHk,xrisk,other,medium
1qy5uEy2Es0,xrisk,loss_of_control,high
RO0qq-sI5U8,surveillance,data_privacy,medium
x8PYBP2tbAY,deepfake,scam_fraud,high
UI-KBieN6jo,surveillance,data_privacy,medium
X1GDFtZY95E,xrisk,loss_of_control,medium
zkGk_A4noxI,surveillance,other,high
tWeM7LzbRXQ,xrisk,loss_of_control,high
SNyi4eNyPCc,xrisk,loss_of_control,high
jpOy1e3M5L8,art,music_voice_theft,medium
hsL0gUWl4Hg,deepfake,misinfo_general,high
XpVP-AkEHeQ,xrisk,extinction_doom,high
2bbSgSIQsac,xrisk,agi_superintelligence,high
tikiA3BYm3A,xrisk,agi_superintelligence,medium
bk-nQ7HF6k4,xrisk,agi_superintelligence,medium
7CpYxConlp4,xrisk,loss_of_control,high
tIlYyHwnFNc,jobs,white_collar_tech,high
S-xPsQEvmNk,deepfake,misinfo_general,high
LA6zTLaLw88,surveillance,other,high
yAgQWnD31nE,xrisk,personal_dread,high
RljBVCnt9AQ,xrisk,loss_of_control,medium
X9uNvDGNNkI,surveillance,data_privacy,high
_Co0OZ6m3gA,surveillance,state_corporate,high
Q9ppsKfqWbQ,xrisk,loss_of_control,medium
lwgypJOM9_g,xrisk,loss_of_control,high
XXtkQG5kI1E,deepfake,misinfo_general,high
Dhx5RoOXrhk,jobs,all_jobs_panic,high
ckAUovreuMg,surveillance,data_privacy,medium
OL2cu_oSX90,xrisk,loss_of_control,high
FiMUHMFthlw,xrisk,other,high
WmfBZK5UGpY,xrisk,agi_superintelligence,high
VWiy1-44Gps,xrisk,loss_of_control,medium
bUwdlqF5Pj0,surveillance,facial_recognition,high
aiYejkS_834,education,learning_harm,medium
RpdQAMT3SIk,deepfake,scam_fraud,high
jE_CNezjV7o,surveillance,data_privacy,high
6Cc7BByRgJw,general_neg,hate_quit,medium
1vaFfHEmXY8,education,school_bans,medium
Sj5qx5sF0ro,xrisk,agi_superintelligence,high
aRMyIl4ENTA,xrisk,agi_superintelligence,high
