post_id,theme,subtopic,confidence
7631472034060471566,education,learning_harm,high
7565409267335925014,art,noai_activism,medium
7597825029992123655,deepfake,scam_fraud,high
7631957203808718111,surveillance,data_privacy,high
7335369143111159072,deepfake,scam_fraud,high
7579299030979710230,xrisk,other,high
7470969863444401450,environment,carbon_climate,high
7631718266892750096,deepfake,nonconsensual_imagery,high
7542954646386593046,general_neg,hate_quit,high
7619839028086590751,environment,general_resource,medium
7631255767416392973,art,music_voice_theft,high
7632408883188747534,jobs,white_collar_tech,high
7586286528096111885,art,noai_activism,high
7602320442770132255,deepfake,scam_fraud,high
7524396199286197517,environment,data_centers,high
7629710657432358166,environment,water_usage,high
7628057631923391774,environment,carbon_climate,medium
7510730947441052959,deepfake,misinfo_general,high
7629845751287319830,art,noai_activism,high
7610301550203849991,jobs,all_jobs_panic,medium
7574559838164815126,education,student_cheating,high
7523556050151247126,art,other,high
7632353137214360854,deepfake,misinfo_general,high
7570445874279582996,deepfake,nonconsensual_imagery,high
7174598215218531627,art,creative_job_loss,high
7557551694989544718,art,noai_activism,high
7593775030866054414,environment,data_centers,high
7561215143883967775,environment,other,high
7336587917101419781,general_neg,bubble_skepticism,low
7631957718315650326,surveillance,data_privacy,high
7563753690386025750,art,noai_activism,high
7620036341820034335,art,noai_activism,high
7631617943654141217,jobs,all_jobs_panic,high
7536508169724448001,deepfake,misinfo_general,high
7617257585451830542,general_neg,antiai_identity,medium
7454808319744642335,art,noai_activism,medium
7544414838756232461,education,student_cheating,high
7511408951955574038,environment,water_usage,high
7629707551512218901,art,consent_training,high
7621210106012667158,general_neg,ai_slop,high
7624235665902800151,deepfake,scam_fraud,high
7609508777003388190,deepfake,scam_fraud,high
7630080568230726934,art,noai_activism,high
7529449294085098774,deepfake,political_election,high
7629393258749136146,deepfake,scam_fraud,high
7559317135005175071,education,learning_harm,high
7603177164774690079,regulation,corporate_critique,high
7576126109691956510,art,noai_activism,high
7630417966034668822,art,noai_activism,high
7516502176437456158,surveillance,data_privacy,medium
7492301127401229576,art,style_mimicry,high
7630545209847221518,jobs,other,high
7471994986268003602,education,learning_harm,high
7535619622595235085,xrisk,loss_of_control,high
7531856020637764894,art,noai_activism,high
7616451998975642902,surveillance,tracking_spying,high
7579670776400350477,deepfake,misinfo_general,high
7579699798719384835,art,noai_activism,high
7520203928894590216,art,noai_activism,high
7535127967391894815,deepfake,scam_fraud,high
7603364556160683286,general_neg,hate_quit,medium
7564273683884150047,education,student_cheating,high
7568968446642375967,art,noai_activism,high
7615566673608772871,surveillance,data_privacy,medium
7531128073777958157,art,noai_activism,high
7464834024469712174,art,consent_training,high
7630872065964363041,deepfake,misinfo_general,high
7630757497355177249,deepfake,nonconsensual_imagery,high
7621281394089577759,art,other,high
7545344410347638046,general_neg,product_degradation,high
7494993679921253674,art,noai_activism,high
7574928719966522655,jobs,all_jobs_panic,medium
7574147756671896839,art,noai_activism,high
7620451020136598806,environment,general_resource,low
7588211206918376735,general_neg,ai_slop,high
7562145236277857558,deepfake,nonconsensual_imagery,high
7627644847624703245,jobs,white_collar_tech,high
7603746140189691167,jobs,all_jobs_panic,high
7610295423038655761,environment,electricity_grid,high
7596145664547884302,art,noai_activism,high
7587388883323718920,art,noai_activism,high
7555571957085883670,deepfake,scam_fraud,high
7341481022418177310,art,noai_activism,high
7554404262927764767,environment,electricity_grid,high
7631979066307906830,education,teacher_impact,high
7631239185717792030,general_neg,ai_slop,high
7557712615456115975,art,noai_activism,medium
7618256835258158358,environment,water_usage,high
7530021549957516557,art,noai_activism,medium
7590757161379040567,art,noai_activism,high
7630564296354811167,art,noai_activism,high
7505220506854067502,education,student_cheating,high
7606403363135130892,xrisk,personal_dread,high
7632003108645784845,regulation,safety_oversight,high
7632460738405158166,surveillance,data_privacy,medium
7138280726067432750,surveillance,facial_recognition,high
7593121039232634134,art,noai_activism,high
7520266862349831454,art,noai_activism,high
7569061771307158815,jobs,all_jobs_panic,medium
7599832143778303263,jobs,service_blue_collar,medium
7456980969082506542,general_neg,product_degradation,high
7456864124920958254,xrisk,loss_of_control,high
7631410971675839757,deepfake,scam_fraud,high
7623079448681680142,art,noai_activism,high
7554029726201941279,education,learning_harm,high
7630051989547765023,deepfake,scam_fraud,high
7467272340301188382,surveillance,facial_recognition,high
7600745465260346646,xrisk,loss_of_control,medium
7470686597587995946,art,music_voice_theft,high
7608170282049686805,deepfake,scam_fraud,high
7620902306070187284,art,noai_activism,high
7631257338871090450,environment,electricity_grid,high
7611402113393970435,surveillance,tracking_spying,high
7459251770561416494,environment,water_usage,high
7559707876646751518,education,learning_harm,high
7620587776148262166,art,consent_training,medium
7621207265869040926,art,noai_activism,high
7620936173694782750,art,noai_activism,high
7428955178402942226,education,school_bans,medium
7552834895916092688,deepfake,misinfo_general,high
7613027027905465621,deepfake,misinfo_general,high
7618992332565679380,general_neg,ai_slop,high
7595044464817622302,environment,carbon_climate,high
7551398678515305746,general_neg,product_degradation,high
7632593478991564054,regulation,corporate_critique,high
7520345266269048086,environment,water_usage,high
7567779115684613398,general_neg,product_degradation,high
7624291108754967839,general_neg,product_degradation,high
7570391962537168150,education,student_cheating,high
7632899713271893261,jobs,all_jobs_panic,high
7562274093119196447,art,noai_activism,high
7607257150343154951,art,noai_activism,high
7537874129521741062,environment,electricity_grid,high
7493515922951425310,art,noai_activism,high
7380665389249776914,art,consent_training,high
7439347152347729182,jobs,layoffs_news,high
7561526462302555394,art,noai_activism,high
7629113240429120790,xrisk,loss_of_control,medium
7585199573157563679,environment,water_usage,high
7225614868454395178,surveillance,tracking_spying,medium
7604756722422516999,deepfake,scam_fraud,high
7625235365753834783,general_neg,antiai_identity,medium
7622852412377713940,deepfake,misinfo_general,high
7632409483297279254,jobs,layoffs_news,high
7560286599750126870,general_neg,ai_slop,high
7623478456231136526,deepfake,misinfo_general,high
7626874618745212191,jobs,personal_loss,high
7578681950152543518,deepfake,scam_fraud,high
7621337544164216077,general_neg,ai_slop,high
7631187417638112534,art,noai_activism,high
7565733728455085334,general_neg,product_degradation,high
7632123682982235405,environment,data_centers,high
7443963782545820974,art,music_voice_theft,high
7419390605836471585,art,noai_activism,high
7621209142992096530,surveillance,data_privacy,medium
7591279944701955383,environment,water_usage,high
7618128194708737301,deepfake,misinfo_general,high
7623472035963931918,deepfake,misinfo_general,high
7629633916063780118,environment,water_usage,high
7584100795587595542,xrisk,loss_of_control,high
7578275258390564118,general_neg,hate_quit,high
7631555985932602646,deepfake,misinfo_general,medium
7631777713660972302,art,noai_activism,high
7631873881019583752,art,noai_activism,high
7630383672176266517,jobs,layoffs_news,high
7631660032265850134,art,noai_activism,high
7561302643881020679,art,noai_activism,high
7631814329632869645,surveillance,state_corporate,high
7468346609013804334,art,consent_training,high
7632089823372758303,art,consent_training,high
7531856873029406007,regulation,pro_regulation,high
7598287317324827935,art,noai_activism,medium
7618542010902924575,art,noai_activism,high
7516712103328206111,xrisk,extinction_doom,high
7617685043745443092,art,noai_activism,high
7453934513748446486,environment,electricity_grid,high
7259709170981620998,deepfake,misinfo_general,high
7489964883077844279,art,noai_activism,high
7602240099278933255,general_neg,antiai_identity,medium
7620285257366916365,general_neg,hate_quit,high
7374795519421336865,art,noai_activism,medium
7496143392313855265,art,consent_training,high
7549012240716909838,art,consent_training,high
7617135906033650975,environment,water_usage,high
7328513182710992171,education,student_cheating,high
7605643734100823309,deepfake,misinfo_general,high
7631931430741757197,art,noai_activism,high
7628797056211029279,art,noai_activism,high
7565894185400962322,art,noai_activism,high
7619403337921727766,art,music_voice_theft,high
7631273774783941901,environment,data_centers,high
7631618520383524118,education,student_cheating,high
7336934639451311393,deepfake,misinfo_general,high
7632061223772753165,environment,general_resource,medium
7517968170754379041,deepfake,political_election,high
7501066474757360918,surveillance,data_privacy,high
7629469559002516766,art,consent_training,high
7551872008477363464,art,creative_job_loss,high
7503944281879612702,art,consent_training,high
7446432092499561758,deepfake,scam_fraud,high
7581662015182081293,general_neg,hate_quit,medium
7631879211770236193,deepfake,scam_fraud,high
7566309588702678327,art,music_voice_theft,high
7581046292160253214,general_neg,ai_slop,high
7601278448593653024,art,noai_activism,high
7595495026298309895,deepfake,nonconsensual_imagery,high
7587226431512415502,environment,water_usage,high
7590400415917821206,deepfake,misinfo_general,high
7631754783417830674,deepfake,misinfo_general,high
7632209442808859921,art,noai_activism,high
7480800678990957870,deepfake,misinfo_general,high
7600475107571649823,environment,carbon_climate,medium
7620391927036333334,art,noai_activism,high
7512131181719342382,art,music_voice_theft,high
7385244055871130926,environment,electricity_grid,high
7578574127871675679,general_neg,product_degradation,medium
7631910456739024131,deepfake,misinfo_general,high
7378517778577378592,art,noai_activism,high
7531890547322113310,surveillance,data_privacy,high
7548900556924931350,deepfake,misinfo_general,high
7596848754473356575,environment,water_usage,high
7361830081712475424,deepfake,misinfo_general,high
7514814947684125983,jobs,personal_loss,high
7538956360080198933,art,noai_activism,high
7540285759211965719,general_neg,antiai_identity,high
7535524270005341470,general_neg,ai_slop,high
7593049005714656534,general_neg,ai_slop,high
7340061362674011425,art,style_mimicry,medium
7632143237662248205,general_neg,ai_slop,high
7566337074006166798,xrisk,other,high
7630199555509718302,general_neg,ai_slop,high
7552432008975174967,education,learning_harm,high
7443890364328561942,art,noai_activism,high
7631217043961892117,education,learning_harm,high
7628543538673765654,art,noai_activism,high
7558880954819841302,xrisk,agi_superintelligence,high
7549242524364213518,deepfake,misinfo_general,high
7546716542654893342,art,noai_activism,high
7619854361761516831,art,noai_activism,high
7632076629614906656,regulation,safety_oversight,high
7610428690131946783,surveillance,state_corporate,high
7627974497387203871,art,noai_activism,high
7631267938569424146,art,noai_activism,high
7573909166033603853,education,student_cheating,high
7616864787187780878,art,noai_activism,high
7628344386459274514,environment,electricity_grid,high
7590804882186177814,jobs,all_jobs_panic,high
7632202959501151510,education,student_cheating,medium
7521493379947973902,deepfake,misinfo_general,high
7551305224426720534,art,noai_activism,high
7613118661997481223,general_neg,product_degradation,high
7492103807573216534,deepfake,scam_fraud,high
7594629281863503124,deepfake,misinfo_general,high
7441660637249293610,deepfake,scam_fraud,high
7564961523366382861,surveillance,tracking_spying,medium
7553748229381229855,art,creative_job_loss,high
7630476043077405983,art,consent_training,medium
7411345716515212574,environment,electricity_grid,high
7512759525812751638,deepfake,misinfo_general,high
7522730805030915341,art,consent_training,high
7627004893210938638,xrisk,loss_of_control,high
7631847777735101716,art,noai_activism,high
7610481843661524237,environment,water_usage,high
7564160057282284831,general_neg,product_degradation,high
7626520557688851743,general_neg,hate_quit,high
7608240104934542614,deepfake,scam_fraud,high
7490232517077994775,environment,water_usage,high
7619885798476778765,general_neg,ai_slop,high
7627907592827833614,education,learning_harm,high
7510268155751599390,jobs,all_jobs_panic,high
7630959470763429142,jobs,all_jobs_panic,high
7564043257659919671,education,student_cheating,high
7579861244828552478,deepfake,misinfo_general,high
7632360301001772318,deepfake,misinfo_general,high
7488961488208530695,deepfake,scam_fraud,high
7214297131308354862,art,consent_training,medium
7611273941507706126,surveillance,data_privacy,medium
7536003133562998047,surveillance,data_privacy,medium
7384301756613741832,environment,electricity_grid,high
7559242501534633271,general_neg,antiai_identity,high
7547463466748005646,art,creative_job_loss,high
7376698597615734049,art,consent_training,high
7562805266580884744,environment,general_resource,medium
7595514685806431510,deepfake,misinfo_general,high
7468052770227064097,general_neg,product_degradation,high
7560832872081263885,art,consent_training,high
7619395658595781918,environment,water_usage,high
7574587601735175454,jobs,service_blue_collar,high
7585344214485978399,deepfake,misinfo_general,high
7362769116421410065,surveillance,facial_recognition,high
7594102272418663711,jobs,personal_loss,medium
7182360215088663850,art,noai_activism,high
7632294600777944334,jobs,layoffs_news,high
7629260441952259345,general_neg,ai_slop,high
7467172152320609578,deepfake,misinfo_general,high
7562233169370533142,deepfake,misinfo_general,high
7631674670886014230,general_neg,antiai_identity,medium
7300023482375605510,deepfake,misinfo_general,high
7580741743012859166,deepfake,misinfo_general,high
7558606584864050463,jobs,white_collar_tech,high
7631046681840061710,surveillance,data_privacy,high
7628366183267372321,art,noai_activism,high
7629509519395015952,art,consent_training,high
7493545316617145622,art,noai_activism,high
7497381142635547947,environment,water_usage,high
7372768209256189227,general_neg,product_degradation,high
7541524350445341982,general_neg,bubble_skepticism,high
7632215675305692418,education,student_cheating,high
7602327268379217182,art,noai_activism,high
7567476020454968606,deepfake,scam_fraud,high
7621201058202782997,environment,electricity_grid,high
7466651474701847816,xrisk,personal_dread,high
7534173682822909191,deepfake,misinfo_general,high
7630540505616616726,environment,electricity_grid,high
7182682395802488069,art,style_mimicry,high
7630401675332734209,deepfake,nonconsensual_imagery,high
7558107649045204255,deepfake,misinfo_general,high
7519232062251863327,art,noai_activism,high
7605666781046312199,surveillance,tracking_spying,high
7607885096070253837,deepfake,scam_fraud,high
7520659423249976631,general_neg,product_degradation,high
7520789904108834061,deepfake,misinfo_general,high
7567010659678850335,art,creative_job_loss,high
7419005747117247790,deepfake,nonconsensual_imagery,high
7481781799014665502,art,consent_training,high
7607162580544572675,general_neg,ai_slop,high
7630913265056419094,art,noai_activism,high
7232358959728872750,environment,carbon_climate,high
7632221389386288404,jobs,layoffs_news,high
7606051458194099486,deepfake,scam_fraud,high
7535494731904617733,art,noai_activism,high
7621544853645823234,education,school_bans,high
7590794769517858079,jobs,service_blue_collar,high
7558566259814665485,art,noai_activism,high
7632115324946517262,general_neg,antiai_identity,medium
7553331256075848974,environment,other,high
7520623937601015062,deepfake,scam_fraud,high
7614621296579710230,art,noai_activism,high
7520646408853114118,art,consent_training,medium
7629735908459203862,art,noai_activism,high
7496672168168918318,jobs,service_blue_collar,medium
7628795010044923167,deepfake,scam_fraud,high
7630561852627373334,general_neg,antiai_identity,high
7509998787318779182,general_neg,product_degradation,high
7583118632150945037,art,noai_activism,high
7524171094224407839,art,noai_activism,high
7626210303512005918,jobs,other,high
7454529104675736864,xrisk,loss_of_control,high
7571139677164539150,general_neg,antiai_identity,high
7545044320894684449,surveillance,state_corporate,high
7571894577250979127,art,music_voice_theft,medium
7479970706810309908,art,creative_job_loss,high
7476536208386968854,deepfake,misinfo_general,high
7511823383173057822,xrisk,loss_of_control,high
7547242611925421367,general_neg,product_degradation,high
7488387070361079083,art,noai_activism,high
7536508751541570832,general_neg,product_degradation,high
7630039698135846166,surveillance,data_privacy,high
7632145748678692104,jobs,layoffs_news,high
7556253567917526284,art,music_voice_theft,high
7631205907447205151,regulation,corporate_critique,high
7585112026486263095,art,style_mimicry,high
7585286706144840982,jobs,layoffs_news,medium
7293386006055750920,art,consent_training,high
7604658957176638734,education,learning_harm,high
7506701531194985759,general_neg,product_degradation,high
7502846680962796842,art,music_voice_theft,high
7594908532571426070,deepfake,scam_fraud,high
7526265067050994966,deepfake,misinfo_general,high
7628122973668379918,art,noai_activism,high
7532956919141584159,environment,water_usage,high
7558526394091736322,environment,water_usage,high
7581736054428798215,general_neg,hate_quit,high
7604218633149025549,environment,water_usage,high
7626688918418623766,deepfake,misinfo_general,high
7501394111094607146,jobs,service_blue_collar,high
7608318834822499606,art,noai_activism,high
7589900505493638421,art,noai_activism,high
7626774055290883348,surveillance,data_privacy,high
7587115031850978573,surveillance,state_corporate,high
7439474917168516384,art,noai_activism,high
7386857380924951813,art,consent_training,high
7631430495531814157,environment,data_centers,high
7631188977436904737,surveillance,state_corporate,high
7544550955686137110,education,learning_harm,high
7564281461289848071,deepfake,misinfo_general,high
7585106823624019222,surveillance,facial_recognition,high
7532636380027948302,art,creative_job_loss,high
7631016067887828255,art,consent_training,high
7612344974092356877,art,noai_activism,high
7631906839348743457,art,noai_activism,high
7540508269282856210,surveillance,data_privacy,high
7596757782259404087,environment,water_usage,high
7628956640582159623,xrisk,loss_of_control,high
7630511618207550751,surveillance,tracking_spying,high
7591593337749048606,environment,carbon_climate,high
7632123673566088462,regulation,econ_bubble,high
7612803880245611806,jobs,personal_loss,high
7630854865526263054,jobs,service_blue_collar,high
7630432416120851742,surveillance,facial_recognition,high
7627554903224880415,xrisk,loss_of_control,medium
7459135402973170986,surveillance,tracking_spying,high
7452445600156601622,art,consent_training,high
7623464410018876693,art,noai_activism,high
7580033778706320653,environment,data_centers,high
7464662172153416993,general_neg,ai_slop,high
7513607205329931542,art,consent_training,high
7605948882555522312,deepfake,misinfo_general,medium
7504252943428766998,deepfake,scam_fraud,high
7543711684368616726,surveillance,state_corporate,high
7629591433543978270,art,noai_activism,high
7582604676621782305,surveillance,data_privacy,high
7621639585910492438,art,music_voice_theft,high
7400603375722695978,environment,electricity_grid,high
7604211258962808086,environment,general_resource,medium
7569199745701334290,deepfake,scam_fraud,high
7525454343064112439,art,consent_training,high
7629323525723081998,environment,electricity_grid,high
7569992076964678934,deepfake,scam_fraud,high
7579251538497932565,deepfake,nonconsensual_imagery,high
7582307067914915094,deepfake,misinfo_general,high
7491897076561775914,environment,general_resource,medium
7576671958234828043,surveillance,facial_recognition,high
7631223975959334152,deepfake,scam_fraud,high
7632530094342409486,regulation,safety_oversight,medium
7564257260441062686,deepfake,scam_fraud,high
7593886862167526678,environment,electricity_grid,high
7626512343324822806,environment,general_resource,high
7534357401772838157,environment,general_resource,medium
7606429491153341727,surveillance,other,high
7571872631461252374,art,other,low
7631982515019926806,art,other,high
7629845023101553942,deepfake,scam_fraud,high
7630938461335309601,art,noai_activism,high
7538269602845838647,general_neg,product_degradation,high
7587129197198413078,art,noai_activism,high
7525862060899454230,xrisk,loss_of_control,high
7554038195055381767,deepfake,misinfo_general,high
7558540750858800439,surveillance,data_privacy,high
7604363495475367188,general_neg,product_degradation,high
7502092117351648558,art,noai_activism,high
7617801918110387489,deepfake,misinfo_general,high
7626381061202775326,education,learning_harm,high
7573243888769518869,deepfake,scam_fraud,high
7119243280268774662,surveillance,tracking_spying,high
7448955557362388256,deepfake,nonconsensual_imagery,high
7602922161745054996,deepfake,misinfo_general,medium
7431647870928866565,general_neg,product_degradation,medium
7566753836895833352,surveillance,other,high
7595267781604494623,surveillance,other,high
7525126334016752927,xrisk,loss_of_control,high
7594581485219351828,general_neg,antiai_identity,high
7608380808230915336,deepfake,scam_fraud,high
7597399763587239175,art,noai_activism,high
7627583287090760991,education,learning_harm,high
7622306764129668359,jobs,layoffs_news,high
7579655839015849230,general_neg,product_degradation,high
7377059351493758240,general_neg,product_degradation,high
7511896994642824494,deepfake,misinfo_general,high
7512180653413109034,environment,water_usage,high
7609814920544259350,art,noai_activism,high
7622394095037713682,jobs,layoffs_news,high
7589356390842502422,environment,carbon_climate,high
7493598977330367775,art,noai_activism,high
7619307068406762774,surveillance,facial_recognition,high
7620851181425904918,education,student_cheating,high
7616740403366186254,environment,carbon_climate,high
7572777621683981581,art,noai_activism,low
7618319589860003094,art,noai_activism,high
7513315989858192686,art,noai_activism,high
7631369411848441109,environment,data_centers,high
7559964083773115681,surveillance,tracking_spying,high
7591775192829988118,environment,water_usage,high
7610736297233124629,art,creative_job_loss,high
7538131951518059789,education,learning_harm,high
7114748485781703982,surveillance,state_corporate,high
7629401794795408662,art,noai_activism,high
7178139239006227758,art,noai_activism,high
7627840186294062358,deepfake,misinfo_general,high
7617123574033304852,deepfake,scam_fraud,high
7527749130190392606,xrisk,loss_of_control,high
7621588855225060610,art,noai_activism,high
7573696613286300949,surveillance,tracking_spying,medium
7615778303286250774,surveillance,data_privacy,medium
7538441901855345934,general_neg,ai_slop,high
7616738529959316749,environment,data_centers,high
7609344647407635720,surveillance,tracking_spying,high
7632033394662100255,art,noai_activism,high
7594550905270193429,art,creative_job_loss,high
7599012457717189910,general_neg,hate_quit,high
7624543780632300813,education,learning_harm,high
7389232411546094879,education,student_cheating,high
7632845312687639828,education,learning_harm,medium
7631600620180638997,general_neg,ai_slop,high
7631802445131205919,environment,data_centers,high
7522694686855793976,deepfake,scam_fraud,high
7581876183378316566,environment,data_centers,high
7618642522771836182,deepfake,nonconsensual_imagery,high
7613930360157539614,deepfake,scam_fraud,high
7575316767094951182,deepfake,nonconsensual_imagery,high
7506579044234743071,environment,data_centers,high
7180148054383758634,art,consent_training,high
7622894174735469845,jobs,white_collar_tech,high
7492821970988420374,art,noai_activism,high
7601924664377478408,education,learning_harm,high
7557030393283710239,surveillance,state_corporate,high
7607108772036726038,general_neg,product_degradation,high
7458168904779861294,general_neg,product_degradation,medium
7628613672159415583,general_neg,product_degradation,high
7489319440908111135,art,style_mimicry,high
7534771131266485535,art,noai_activism,high
7627367096552262919,general_neg,hate_quit,high
7548910771275697414,surveillance,state_corporate,high
7631185568247958798,environment,data_centers,high
7606175085619105037,jobs,all_jobs_panic,high
7452444159417290014,general_neg,ai_slop,high
7442221673857682711,art,consent_training,medium
7631935471035206942,surveillance,data_privacy,high
7621177598877420813,general_neg,bubble_skepticism,low
7631613757885664526,art,noai_activism,high
7629487553229491478,art,consent_training,high
7630874681968561429,art,noai_activism,high
7554333225313635639,general_neg,product_degradation,high
7582930125000314167,general_neg,bubble_skepticism,high
7627931288158145814,art,consent_training,high
7631631713596230934,general_neg,antiai_identity,low
7509499387140197662,regulation,pro_regulation,high
7596096138596470071,art,noai_activism,high
7618111729637068052,xrisk,personal_dread,high
7402597749914373408,deepfake,misinfo_general,medium
7494779663257046294,art,noai_activism,high
7185664574903962885,art,noai_activism,high
7628621479206292757,art,consent_training,medium
7630798661366107422,art,noai_activism,high
7536691019895835927,art,creative_job_loss,high
7542259806468459796,environment,water_usage,high
7631656923997195538,surveillance,facial_recognition,high
7625641774240812309,education,learning_harm,high
7630194629282893076,xrisk,loss_of_control,high
7618430583810559263,general_neg,ai_slop,high
7541160003709766925,general_neg,hate_quit,high
7631948844724538637,art,noai_activism,high
7556218792116833543,deepfake,nonconsensual_imagery,high
7611219996399652118,art,music_voice_theft,high
7549048991908941087,art,noai_activism,medium
7403398377427225888,general_neg,product_degradation,high
7488698727327157526,art,noai_activism,high
7632430302421421333,surveillance,state_corporate,medium
7562576090858835231,surveillance,data_privacy,medium
7630947067543850242,art,consent_training,high
7575628830308633867,surveillance,tracking_spying,high
7632015528311164174,jobs,white_collar_tech,high
7587520370958290231,education,student_cheating,medium
7593439012451372310,jobs,all_jobs_panic,medium
7630304245216054535,art,consent_training,high
7563310683853557023,art,consent_training,medium
7542207034658278711,environment,data_centers,high
7559700057939774775,general_neg,product_degradation,high
7558842325913455879,deepfake,political_election,high
7425827930065882386,environment,water_usage,high
7563360075415391518,jobs,service_blue_collar,high
7520726755557084471,art,consent_training,high
7377351574919662854,art,noai_activism,high
7616093389301337358,art,music_voice_theft,high
7589993693914877192,deepfake,nonconsensual_imagery,high
7580291966907305248,regulation,econ_bubble,high
7631908136479247638,jobs,layoffs_news,high
7602602597907975427,surveillance,tracking_spying,high
7632762968618421526,art,noai_activism,high
7276418726407310598,art,noai_activism,high
7628614203577748743,jobs,service_blue_collar,high
7632457627414449415,surveillance,tracking_spying,high
7566419555124350238,jobs,layoffs_news,high
7629833944636198166,art,consent_training,high
7630949097721040148,jobs,all_jobs_panic,high
7614162709185056013,deepfake,misinfo_general,high
7586647498471656718,environment,water_usage,high
7631217313957629197,general_neg,hate_quit,high
7628467997845228822,jobs,layoffs_news,medium
7332805161775156512,surveillance,state_corporate,high
7520399340947442975,environment,electricity_grid,high
7526639850028616974,general_neg,antiai_identity,high
7273005168373894401,deepfake,scam_fraud,high
7556230252385553671,art,noai_activism,high
7624905220182527264,general_neg,product_degradation,high
7525519857257909535,general_neg,ai_slop,high
7555593276905000223,regulation,pro_regulation,high
7488208218594741522,environment,water_usage,high
7622408093040643360,environment,electricity_grid,medium
7515827618164296990,art,style_mimicry,high
7562253682356604171,art,other,high
7443999528765721902,deepfake,scam_fraud,high
7630812313024646403,art,music_voice_theft,high
7628494550717418773,art,noai_activism,high
7552377063349570847,art,style_mimicry,medium
7584905851450707222,surveillance,other,high
7562659613976349974,education,student_cheating,high
7630148974103612703,art,noai_activism,high
7542145084104379703,art,noai_activism,high
7512149436626242859,environment,electricity_grid,high
7613974428556217621,regulation,safety_oversight,high
7627958656084069646,general_neg,ai_slop,high
7624291261574384909,general_neg,hate_quit,high
7619319505457614100,art,noai_activism,high
7542892100354985229,art,noai_activism,high
7629884028782415112,education,other,medium
7621380032413322514,art,noai_activism,high
7627618698664152342,deepfake,misinfo_general,high
7620902329876811030,general_neg,ai_slop,high
7187051229606956331,art,noai_activism,high
7488058613047627030,deepfake,misinfo_general,high
7616486618228083998,art,creative_job_loss,high
7602366755658272018,general_neg,ai_slop,high
7399630773323779334,jobs,layoffs_news,high
7561123322121981206,deepfake,misinfo_general,high
7559247860521241911,xrisk,other,high
7559906911118789901,surveillance,data_privacy,high
7571022982252956961,xrisk,other,high
7465848640473500959,environment,electricity_grid,high
7597934424474357014,jobs,all_jobs_panic,medium
7594794210331544845,environment,electricity_grid,high
7622967406079544584,art,other,high
7540148298192063758,jobs,service_blue_collar,high
7601208286511254796,general_neg,bubble_skepticism,high
7627199810755366158,art,consent_training,high
7586280132831087880,deepfake,misinfo_general,high
7459799708920335648,deepfake,scam_fraud,high
7527680807217941782,art,noai_activism,high
7608717663753211144,environment,electricity_grid,high
7577870904416292109,art,consent_training,medium
7459917057115589919,education,student_cheating,high
7504810004185173290,art,creative_job_loss,high
7631259499881401630,education,student_cheating,high
7496258088505199902,deepfake,political_election,high
7564124220893056264,deepfake,scam_fraud,high
7629259075842280734,art,noai_activism,high
7624803134065429780,education,learning_harm,high
7632851374102859021,jobs,all_jobs_panic,high
7556033841668852999,art,style_mimicry,high
7591914204135836941,art,consent_training,high
7615096617888140557,environment,electricity_grid,high
7602666014320463111,deepfake,scam_fraud,high
7561411946893921550,education,school_bans,medium
7632173210460491024,general_neg,bubble_skepticism,high
7375329272702979361,general_neg,bubble_skepticism,high
7554896667028278542,environment,electricity_grid,high
7563821523174247702,art,noai_activism,high
7631950196955450642,surveillance,data_privacy,high
7620330017393757460,general_neg,ai_slop,high
7564775911686442260,art,noai_activism,high
7584089874475535646,general_neg,ai_slop,medium
7511720953685003562,environment,electricity_grid,high
7631924718576225556,surveillance,other,high
7533825658263244063,art,noai_activism,high
7580480182100725006,deepfake,misinfo_general,high
7592691806182133022,general_neg,antiai_identity,high
7478387548641889558,regulation,pro_regulation,high
7628707148956044558,environment,data_centers,medium
7630929098436627725,jobs,service_blue_collar,medium
7627592248921820447,art,noai_activism,high
7563349265532177695,deepfake,misinfo_general,high
7631201005153176835,deepfake,misinfo_general,high
7559669447233932566,art,noai_activism,high
7457544127593352453,regulation,safety_oversight,high
7410125521826123014,jobs,layoffs_news,high
7620837009141009677,art,noai_activism,high
7630004290869873942,xrisk,loss_of_control,high
7607768980652166408,general_neg,ai_slop,high
7631608112130182422,art,noai_activism,high
7630637120146689301,jobs,all_jobs_panic,high
7604364460454661406,general_neg,hate_quit,high
7537844112318336274,art,noai_activism,high
7597252495622196511,art,noai_activism,high
7623360282051677442,education,student_cheating,medium
7621579103929388319,environment,data_centers,high
7630866360456842518,general_neg,hate_quit,high
7493084107639966998,art,noai_activism,high
7593862250046213408,environment,water_usage,high
7517412751162035469,deepfake,misinfo_general,high
7632234783757634817,general_neg,ai_slop,high
7603514780334263583,surveillance,tracking_spying,high
7585542306854374678,art,consent_training,high
7562620982716861726,art,noai_activism,medium
7491935255306226966,art,consent_training,high
7627610721362251039,general_neg,hate_quit,high
7378931802469092640,art,noai_activism,medium
7507352802830667039,art,consent_training,high
7599671792856288520,deepfake,nonconsensual_imagery,high
7625254818507918605,jobs,white_collar_tech,high
7587311753667611926,environment,water_usage,high
7620669690460884256,environment,general_resource,low
7494682037958298902,art,noai_activism,high
7504470216663895338,art,consent_training,high
7266767910360599841,art,noai_activism,high
7571185572027321622,art,noai_activism,high
7543618462300654862,deepfake,scam_fraud,high
7587460256687557919,art,noai_activism,high
